,name,sub_category,main_category,deadline,launched,status,pledged_usd,goal_usd,duration,year,quarter,profit
1927,Anna Sokolow Lyric Suite,dance,dance,16/11/2012,15/10/2012,successful,5912,5000,32,2012,Q3,0.1824
275,Anna Sokolow Way,dance,dance,02/12/2013,15/10/2013,failed,3035,10000,48,2013,Q4,NA
374,ANNE: A Dance For Humanity.   1 Story. 11 Million Voices.,dance,dance,25/07/2013,25/06/2013,failed,225,25000,30,2013,Q2,NA
2732,Anne-Marie Mulgrew and Dancers Co. From Here to Seattle,dance,dance,21/05/2012,02/04/2012,successful,2545,2500,49,2012,Q4,0.018
1538,Annual Awards Day/ Summer Dance Camp,dance,dance,10/04/2015,27/03/2015,failed,0,1459.13,14,2015,Q1,NA
2673,Another Fucking Warhol Production,performances,dance,11/05/2017,10/05/2017,successful,7740.26,5000,1,2017,Q1,0.548052
1731,Another Milestone: Texas Dancer & Choreographer head to NYC!,dance,dance,09/10/2013,19/09/2013,successful,2800,2000,20,2013,Q2,0.4
1837,Antagony Loves Company,dance,dance,06/11/2013,03/10/2013,successful,3378.73,3000,34,2013,Q3,0.126243333
3765,ANTHEM at the Chocolate Factory Theater,performances,dance,14/04/2018,14/03/2018,successful,10325,6000,31,2018,Q3,0.720833333
777,Antimony (51),performances,dance,23/04/2016,25/03/2016,successful,5025,5000,29,2016,Q2,0.005
3224,Anxiety Soothing Light Shows,performances,dance,22/05/2017,02/05/2017,failed,0,85,20,2017,Q2,NA
2357,Any Size Sexy's Space to Create: A Multipurpose Dance Studio,dance,dance,16/03/2014,14/02/2014,failed,3733,78000,30,2014,Q2,NA
1105,Anytime Dance Studio,dance,dance,10/06/2010,13/03/2010,failed,0,2000,89,2010,Q4,NA
3898,APAP Showcase with Booking Dance Festival,performances,dance,07/01/2019,12/12/2018,successful,4680,3245,26,2018,Q2,0.442218798
2364,APBC's Nutcracker 2012- start us off with a bang!,dance,dance,01/11/2012,01/10/2012,successful,5630,5000,31,2012,Q3,0.126
673,Aphrodite Entertainment Dance Troupe,performances,dance,11/01/2015,12/12/2014,failed,63,2000,30,2014,Q2,NA
2006,Apogee Aerial Dance Festival,dance,dance,28/10/2017,28/09/2017,successful,7132,7000,30,2017,Q2,0.018857143
2576,Aporia,performances,dance,07/01/2017,08/12/2016,successful,3755,2000,30,2016,Q2,0.8775
2282,Apoya a Team DJS!,performances,dance,07/05/2017,23/03/2017,failed,1496.53,9525.32,45,2017,Q3,NA
362,APPARATUS,performances,dance,03/07/2014,04/06/2014,successful,5066,5000,29,2014,Q2,0.0132
1575,Approximate Location by darlingdance company,dance,dance,16/11/2011,12/10/2011,successful,2700,2250,35,2011,Q3,0.2
758,April Sellers Dance Collective - BIG BABY,dance,dance,28/04/2014,07/04/2014,successful,4060.97,3000,21,2014,Q2,0.353656667
1990,April Sellers Dance Collective ANIMAL CORRIDOR,dance,dance,10/03/2017,14/02/2017,successful,6190,5000,24,2017,Q2,0.238
3127,April Sellers Dance Collective Needs Help to Hit the Road,dance,dance,29/12/2011,29/11/2011,successful,1840,1500,30,2011,Q2,0.226666667
3886,April Sellers Dance Collective Three City Tour,performances,dance,23/02/2018,30/01/2018,successful,8250,7000,24,2018,Q2,0.178571429
2623,Apsara Dancing Stones,dance,dance,26/10/2012,07/10/2012,successful,5242,5000,19,2012,Q2,0.0484
3486,aqua.thermal vs. The Selfie - a dance show by Katrina Atkin,performances,dance,03/09/2014,04/08/2014,successful,2010,1500,30,2014,Q2,0.34
1035,Aquatic Parallels,dance,dance,26/11/2012,12/10/2012,successful,2795,2500,45,2012,Q3,0.118
2430,ArasDance presents We've Come to Play,performances,dance,24/06/2014,25/05/2014,successful,3565.09,3500,30,2014,Q2,0.018597143
3568,Arc of Ages,dance,dance,30/05/2013,08/05/2013,successful,3305,3000,22,2013,Q2,0.101666667
919,ArcDanz International Dance Program,workshops,dance,14/07/2016,14/06/2016,successful,5062,5000,30,2016,Q2,0.0124
1160,Archaea for the Evergreens,performances,dance,15/04/2016,16/03/2016,successful,7100,7000,30,2016,Q2,0.014285714
1988,ARCOS Dance -- BOLERO,dance,dance,16/09/2012,16/08/2012,successful,3038,2500,31,2012,Q3,0.2152
1892,Arctic Fox Hoop Dancer,dance,dance,17/04/2015,03/03/2015,failed,109.66,180.26,45,2015,Q3,NA
1185,Ardried's Dance Movement First Annual Dance Off,performances,dance,02/03/2015,03/02/2015,failed,2,5000,27,2015,Q2,NA
2816,Ariel Rivka Dance and David Homan,dance,dance,20/02/2012,05/01/2012,successful,5221.16,5000,46,2012,Q4,0.044232
337,"Ariel's Dance Studio Expansion in South ""O""",spaces,dance,21/02/2015,27/01/2015,failed,1,5000,25,2015,Q2,NA
1138,ARIM Dance (Canceled),performances,dance,20/05/2015,22/03/2015,canceled,0,10000,59,2015,Q4,NA
2258,Arizona Spring Jam - Swing Dance Weekend,workshops,dance,01/01/2018,14/11/2017,successful,1274,1000,48,2017,Q4,0.274
3689,Armed Guard Garden,dance,dance,19/01/2012,20/12/2011,successful,10025,10000,30,2011,Q2,0.0025
387,Arrhythmia Dance Company - abnormally amazing dancing,dance,dance,28/03/2011,28/12/2010,failed,10,1000,90,2010,Q4,NA
2406,Art in the Dark is BACK!  And better than ever!!,dance,dance,11/07/2013,20/06/2013,successful,7572.01,6000,21,2013,Q2,0.262001667
925,Art in the Dark is coming! Look at this!,dance,dance,23/07/2012,02/07/2012,successful,4834.5,4000,21,2012,Q2,0.208625
136,Art in the Dark: Drop of a Hat,dance,dance,17/07/2015,26/06/2015,successful,3805.45,3000,21,2015,Q2,0.268483333
806,Art In The World Of Silence,dance,dance,06/10/2011,04/09/2011,successful,3500,3500,32,2011,Q3,0
1798,Art Saves Lives: Dancers Deserve Dollars,dance,dance,01/11/2012,01/10/2012,successful,1710,1650,31,2012,Q3,0.036363636
3066,Article19 Contemporary Dance Online,dance,dance,04/09/2014,05/08/2014,failed,1947.35,4888.78,30,2014,Q2,NA
2553,Articulate: #ExploringCommunication&TechnologyThroughDance,performances,dance,01/11/2014,10/10/2014,successful,840,700,22,2014,Q2,0.2
2507,Artifex In Motion: A New Studio Concept,dance,dance,18/06/2015,19/05/2015,failed,210,6000,30,2015,Q2,NA
2573,Artist Residency in Greece & 9 years anniversary performance,dance,dance,02/04/2014,12/02/2014,canceled,825,3330,49,2014,Q4,NA
3129,"Artistic Residency at Indigenous Territories,Cauca, Colombia",dance,dance,30/11/2010,26/10/2010,failed,0,1000,35,2010,Q3,NA
1898,Artistry Dance Company,performances,dance,08/06/2014,24/05/2014,failed,105,7000,15,2014,Q1,NA
4007,Artists in Motion Dance Recital 2018,performances,dance,18/05/2018,18/04/2018,failed,1,1000,30,2018,Q2,NA
2318,Artists in Resonance Dance Concert,dance,dance,03/06/2011,15/04/2011,successful,2500,2500,49,2011,Q4,0
3788,Arts On Site Upstate Residency: Bring Baba Yaga Soup,residencies,dance,27/07/2018,31/05/2018,successful,1331,1200,57,2018,Q4,0.109166667
2078,As The Air Moves Back From You,performances,dance,31/12/2014,01/12/2014,successful,6659,5000,30,2014,Q2,0.3318
2032,ASH/LEIGH,dance,dance,26/04/2013,27/03/2013,successful,3601,3200,30,2013,Q2,0.1253125
2362,ASU Transition Project: DUCK & COVER,dance,dance,09/11/2011,10/10/2011,successful,500,500,30,2011,Q2,0
2001,Ate9 dANCE cOMPANY | L.A.'s best kept secret,performances,dance,06/02/2016,01/01/2016,successful,18316,17000,36,2016,Q3,0.077411765
991,Atelier De Danse,performances,dance,14/01/2017,15/12/2016,failed,107.38,5315.98,30,2016,Q2,NA
3690,"AtLATakeova Convention ""THE TRILOGY 2014' Eleven7Fourteen",workshops,dance,17/08/2014,18/07/2014,failed,170,20000,30,2014,Q2,NA
1375,Atrium,dance,dance,16/01/2016,06/01/2016,successful,1320,1000,10,2016,Q1,0.32
1814,"ATSÆ with Props DVD: Veil, Fan and Basket",workshops,dance,02/09/2014,02/08/2014,successful,6490,3000,31,2014,Q3,1.163333333
1346,Attendance at 2011 Int'l Dance Festival,dance,dance,02/05/2011,16/03/2011,failed,231,5000,47,2011,Q4,NA
2479,Aurora : Multimedia Circus and Dance,performances,dance,26/09/2014,05/09/2014,successful,4152,3700,21,2014,Q2,0.122162162
1577,Austin Dances in Scotland,performances,dance,24/06/2014,17/05/2014,successful,7207,7000,38,2014,Q3,0.029571429
953,Austin Lo'ren Dance Academy,performances,dance,18/06/2016,19/05/2016,successful,9875,9000,30,2016,Q2,0.097222222
1559,AUTHORITY FIGURE,performances,dance,21/05/2016,21/04/2016,successful,12900,12900,30,2016,Q2,0
2249,Autumn first Out of State Summer Ballet Intensive,workshops,dance,10/03/2015,24/01/2015,failed,191,3500,45,2015,Q3,NA
1986,Avant Chamber Ballet presents Alice in Wonderland,dance,dance,19/03/2014,19/02/2014,successful,5266,5000,28,2014,Q2,0.0532
688,Avatar The Last Airbender Cosplay Flow Arts Peformance,performances,dance,20/04/2015,10/04/2015,successful,575,500,10,2015,Q1,0.15
1093,Awaaz,dance,dance,02/07/2016,07/05/2016,successful,7942,7000,56,2016,Q4,0.134571429
2850,AWAKENED RUINS: a site-specific dance & music installation,dance,dance,30/09/2011,03/08/2011,successful,1290,800,58,2011,Q4,0.6125
1254,Awakening Movement - Upcoming Season!,dance,dance,09/06/2014,09/05/2014,successful,5740,5000,31,2014,Q3,0.148
3272,Awakenings & Beginnings Dance Festival 2013,dance,dance,14/01/2013,23/12/2012,successful,650,650,22,2012,Q2,0
3609,A-WOL Dance = 15 awesome years!,performances,dance,01/01/2018,11/11/2017,successful,4002,3000,51,2017,Q4,0.334
116,A-WOL's Art In The Dark - See What the Hype is All About.,performances,dance,04/07/2014,12/06/2014,successful,5073,5000,22,2014,Q2,0.0146
867,AXIOM,dance,dance,02/12/2012,01/11/2012,successful,8627,7000,31,2012,Q3,0.232428571
557,"AXIS DANCE- Jacksonville Debut, education & arts inclusion!",performances,dance,31/10/2014,01/10/2014,successful,1061,1000,30,2014,Q2,0.061
306,AZONTO: Festival Raising HIV Awareness Through Dance Stories,performances,dance,28/10/2015,28/09/2015,successful,1879,1110,30,2015,Q2,0.692792793
742,Aztec Dance Production featuring De La Rosa Dance Company,performances,dance,09/04/2017,12/03/2017,successful,1480,1300,28,2017,Q2,0.138461538
3909,Aztec Live Dance Production featuring De La Rosa Dance Co.,performances,dance,09/04/2017,12/03/2017,successful,1480,1300,28,2017,Q2,0.138461538
3037,Azucar Dance Academy,dance,dance,03/10/2015,03/09/2015,failed,0,10000,30,2015,Q2,NA
1804,Baby Bump Ballet & Babywearing Barre,dance,dance,17/02/2015,18/01/2015,failed,1,3000,30,2015,Q2,NA
1409,BACH UNCAGED,performances,dance,04/06/2016,04/05/2016,successful,3653,3500,31,2016,Q3,0.043714286
3972,Back 2 school & movement project 4 kids township Kayamandi,workshops,dance,23/12/2018,27/11/2018,failed,195.1436458,9069.50304,26,2018,Q2,NA
3912,Backalast posture garment,dance,dance,10/03/2018,08/02/2018,successful,51398.39022,35590.735,30,2018,Q2,0.44415085
1037,Backhausdance is Performing in New York at Joyce SoHo,dance,dance,09/02/2010,09/12/2009,successful,14626,12000,62,2009,Q4,0.218833333
3164,BackStories,residencies,dance,15/02/2015,16/01/2015,successful,3075.13,3075.13,30,2015,Q2,0
2662,Bad Boys of Dance Return to Turks & Caicos,dance,dance,02/05/2012,03/03/2012,successful,25952,25000,60,2012,Q4,0.03808
2314,"BAD LUNCH presents ""Moon Study"" at IGNITE 2012",dance,dance,25/04/2012,29/03/2012,successful,530,400,27,2012,Q2,0.325
3087,badmarmar dance / tenSIDES premiere,dance,dance,26/04/2012,04/04/2012,successful,2110.01,2000,22,2012,Q2,0.055005
2707,BAILOUT!,dance,dance,31/12/2012,01/12/2012,successful,2101,1700,30,2012,Q2,0.235882353
3768,Bakanal de Afrique 2018: Afro Urban Festival,performances,dance,23/10/2018,18/09/2018,successful,10011,10000,35,2018,Q3,0.0011
90,"Balarel, Ainsi va la Vie",dance,dance,23/04/2017,23/03/2017,successful,1575.67,1465.74,31,2017,Q3,0.074999659
524,"Balboa dancing coming to Tulsa, OK!",dance,dance,09/07/2017,08/06/2017,failed,387,1400,31,2017,Q3,NA
1088,Balinese dance,dance,dance,20/02/2017,17/02/2017,successful,7371.57,998.23,3,2017,Q1,6.384640814
162,Ballerina Project - Bringing our photography to life,dance,dance,18/04/2013,19/03/2013,failed,15903,30000,30,2013,Q2,NA
2154,Ballerinas: Still Hungry,dance,dance,13/03/2013,11/02/2013,successful,1277,1200,30,2013,Q2,0.064166667
824,Ballet After Dark- A Story of Resilience After Sexual Trauma,workshops,dance,29/03/2017,27/02/2017,failed,281,20000,30,2017,Q2,NA
2713,Ballet Baktun - The Mayan Calendar,dance,dance,24/02/2013,25/01/2013,failed,397,35000,30,2013,Q2,NA
2700,Ballet Class with Alice In Wonderland: Music from Hawaii CD,dance,dance,24/11/2012,25/10/2012,successful,1510,1500,30,2012,Q2,0.006666667
666,Ballet Class with The Little Mermaid~Piano Music from Hawaii,dance,dance,25/11/2013,26/10/2013,successful,1596,1500,30,2013,Q2,0.064
1056,Ballet d'Hommes,performances,dance,07/02/2017,10/01/2017,failed,470,10000,28,2017,Q2,NA
507,Ballet Fantastique (Arch) Support!,dance,dance,06/02/2014,31/12/2013,successful,5941,5400,37,2013,Q3,0.100185185
2265,Ballet Fantastique brings Shakespeare ballet to Italy!,dance,dance,27/03/2012,11/02/2012,successful,4064,4000,45,2012,Q3,0.016
2090,Ballet in Cleveland Video Project,dance,dance,02/07/2012,12/06/2012,successful,1016,1000,20,2012,Q2,0.016
3322,Ballet Inc.'s 5/5 Challange !,performances,dance,20/06/2016,26/05/2016,failed,111,10000,25,2016,Q2,NA
1437,Ballet Minnesota Presents 10th Annual Fall Concert,performances,dance,09/10/2015,17/09/2015,successful,3126,2800,22,2015,Q2,0.116428571
3411,"Ballet Presentation - ""Le Lion De Temps"" (The Lion of Time)",performances,dance,04/08/2015,05/07/2015,failed,1,14916,30,2015,Q2,NA
2759,Ballet SDG- Floor for growing dance studio,spaces,dance,02/03/2015,31/01/2015,failed,2,3500,30,2015,Q2,NA
458,Ballet Summer Intensive,dance,dance,11/07/2017,27/05/2017,failed,80,2000,45,2017,Q3,NA
2786,BalletCon,performances,dance,09/11/2015,10/10/2015,failed,291,7.00E+05,30,2015,Q2,NA
2941,"Ballethnic  Dance Company ""The Leopard Tale"" Returns",dance,dance,05/04/2013,06/03/2013,failed,6133.01,15000,30,2013,Q2,NA
3337,Ballethnic adapts Pearl Cleageís play Flyiní West to ballet,dance,dance,31/12/2013,16/11/2013,failed,140,5500,45,2013,Q3,NA
3942,balletLORENT's Rumpelstiltskin Intergenerational Cast,performances,dance,28/04/2018,29/03/2018,failed,1289.86301,4709.713881,30,2018,Q2,NA
852,balletLORENT's Snow White Young Cast Project,performances,dance,14/08/2015,15/07/2015,successful,5051.59,4690.43,30,2015,Q2,0.076999337
243,BalletNext Breaks Boundaries: New Choreography New Music,dance,dance,01/02/2017,03/12/2016,successful,25556,25000,60,2016,Q4,0.02224
2852,BalletNext premiers new work at New York Live Arts,dance,dance,18/01/2014,11/01/2014,failed,3450,5000,7,2014,Q1,NA
1831,Ballroom Dance Blog,dance,dance,22/12/2015,22/11/2015,failed,2,200,30,2015,Q2,NA
3466,Ballroom Dancing for Tough Guys,dance,dance,02/01/2013,06/12/2012,failed,0,5000,27,2012,Q2,NA
3190,Baltimore Dance Invitational,dance,dance,15/01/2014,16/11/2013,successful,2850,2500,60,2013,Q4,0.14
2462,Banana Skirt Productions | Bangin' NYC Studio,spaces,dance,20/09/2017,21/08/2017,failed,4095,25000,30,2017,Q2,NA
341,BANG! presented by: Rogue Dance Co.,dance,dance,31/01/2013,01/01/2013,successful,3622,3150,30,2013,Q2,0.14984127
2481,Bar In The Sky,performances,dance,21/05/2017,21/04/2017,failed,0,64204.63,30,2017,Q2,NA
1785,BARBADOS DANCE PROJECT 2014,residencies,dance,06/06/2014,07/05/2014,successful,15567.5,15000,30,2014,Q2,0.037833333
2658,BARBADOS DANCE PROJECT 2015,workshops,dance,02/05/2015,02/04/2015,successful,15198,15000,30,2015,Q2,0.0132
2929,Barbados Dance Project 2017,dance,dance,04/05/2017,03/04/2017,successful,15117,15000,31,2017,Q3,0.0078
1809,"Bare Bait Dance premieres ""Views from Grandma's Porch""",dance,dance,01/03/2012,01/02/2012,successful,3842,3000,29,2012,Q2,0.280666667
1787,"BARE Dance Company Presents ""SNAP""",dance,dance,22/10/2012,08/10/2012,failed,1030,2000,14,2012,Q1,NA
2823,"BARE Dance Company travels to Seattle for ""Men in Dance""",dance,dance,30/09/2012,11/09/2012,failed,1667,4000,19,2012,Q2,NA
132,Barefoot From Buffalo,dance,dance,26/06/2014,04/06/2014,successful,4506,4000,22,2014,Q2,0.1265
3558,Barstow High School Competition in Los Angelos,performances,dance,23/03/2016,17/02/2016,failed,1,1300,35,2016,Q3,NA
1964,Barvinok Dance School Euro Trip,performances,dance,26/04/2017,27/03/2017,failed,4.4,366.43,30,2017,Q2,NA
2530,BaseBallet 2: Into the Game,dance,dance,16/08/2016,29/06/2016,successful,26689,25000,48,2016,Q4,0.06756
1939,Baseline Movement Clinic (Canceled),workshops,dance,25/04/2015,11/03/2015,canceled,50,7000,45,2015,Q3,NA
1864,Batalo East I Urban Dance Fest Pilot,dance,dance,05/12/2013,05/11/2013,failed,748.43,3803.17,30,2013,Q2,NA
3247,Bathroom for Belly Dancers - Studio space and more!,spaces,dance,28/05/2015,28/04/2015,successful,6457,5700,30,2015,Q2,0.132807018
414,Batizado CBP da Topazio Las Vegas 2014,performances,dance,04/05/2014,19/04/2014,successful,3070,2850,15,2014,Q1,0.077192982
3092,BattleFest Extreme Street Dance Tour,dance,dance,11/10/2013,06/09/2013,failed,556,15000,35,2013,Q3,NA
3172,BATTLEGROUNDS COMP 2014,performances,dance,19/09/2014,30/08/2014,failed,0,162.85,20,2014,Q2,NA
3157,BBDC Loves to Dance!,dance,dance,18/05/2014,18/04/2014,failed,259,2000,30,2014,Q2,NA
3541,B-Boy J-Sun Presents: Hip Hop.,dance,dance,24/08/2013,25/07/2013,successful,3210,2500,30,2013,Q2,0.284
901,Be A Part of Houston's Biggest Dance & Fitness Studio,dance,dance,21/06/2017,15/05/2017,successful,20753,15000,37,2017,Q3,0.383533333
3472,Be a RHYTHM-MAKER for Rhythmically Speaking 2014!,performances,dance,17/08/2014,20/06/2014,successful,1000,1000,58,2014,Q4,0
1951,Be A RHYTHM-MAKER for Rhythmically Speaking!,dance,dance,18/08/2013,16/07/2013,successful,1101,1000,33,2013,Q3,0.101
294,"Be an arts pioneer, explore new choreography with ECHOES",dance,dance,04/04/2014,18/03/2014,failed,1822.91,6545.91,17,2014,Q2,NA
273,Be Dynamic: Premiere Performance,performances,dance,26/05/2015,23/04/2015,failed,0,5000,33,2015,Q3,NA
2762,Beach Sessions - Rockaway Beach Dance Series,performances,dance,08/07/2015,08/06/2015,successful,7524,7000,30,2015,Q2,0.074857143
1188,"Beam Us Up, Carolena!- Dayanisma Returns to the Mothership",dance,dance,10/02/2014,11/01/2014,successful,3641.01,3500,30,2014,Q2,0.040288571
3433,Beast of a Woman,performances,dance,30/03/2015,09/03/2015,successful,3765,3000,21,2015,Q2,0.255
3454,Beauties:As Seen By Others/And Then What Is,dance,dance,04/01/2012,08/11/2011,failed,60,7000,57,2011,Q4,NA
2885,"Beauty, an Intergenerational Flashmob",dance,dance,13/06/2011,11/06/2011,failed,0,1200,2,2011,Q1,NA
1265,Become a part of the Biggest Night of DANCE of the Year!,dance,dance,27/08/2011,28/06/2011,failed,0,6000,60,2011,Q4,NA
203,Become Displaced.,dance,dance,02/06/2010,15/04/2010,successful,3109.99,3000,48,2010,Q4,0.036663333
2705,BeginAgain,dance,dance,24/12/2013,20/11/2013,successful,13122,10000,34,2013,Q3,0.3122
928,Behind the scenes at the Bates Dance Festival -- Photography,dance,dance,08/07/2013,08/06/2013,failed,486,3200,30,2013,Q2,NA
2081,Being Becoming goes on tour!,dance,dance,03/03/2013,07/02/2013,successful,3142,2500,24,2013,Q2,0.2568
2058,BEInspiriNG Choreographers Showcase,dance,dance,15/08/2011,23/07/2011,successful,630,400,23,2011,Q2,0.575
3223,Believe 2015,performances,dance,28/03/2015,04/03/2015,failed,0,7500,24,2015,Q2,NA
722,Bella Luna: We'll bring you the moon!,dance,dance,14/04/2014,02/04/2014,successful,5535,5500,12,2014,Q1,0.006363636
1496,Bella Zumba Classes,dance,dance,05/06/2016,08/05/2016,failed,144.04,2448.62,28,2016,Q2,NA
2900,Belly Dance 2015 (Canceled),dance,dance,28/02/2015,30/01/2015,canceled,0,54.81,29,2015,Q2,NA
2466,Belly Dance Battle Of The Beats: Barefoot Truth Dance Co.,dance,dance,26/01/2014,25/12/2013,failed,280,1200,32,2013,Q3,NA
193,"Belly Dance DVD from Mahin of ""The Bellydance Quickies""",dance,dance,01/12/2015,04/11/2015,successful,3512,1300,27,2015,Q2,1.701538462
3555,Belly Dance with Jeni,dance,dance,29/12/2015,29/11/2015,failed,1625,10000,30,2015,Q2,NA
1569,Belly Dancing from the Masters,dance,dance,25/07/2013,25/06/2013,failed,2.24,3500,30,2013,Q2,NA
731,BellyCrate.com Subscription Box for Bellydancers,dance,dance,25/08/2014,26/07/2014,successful,1190,650,30,2014,Q2,0.830769231
677,Bellyqueen Silk Road Show,dance,dance,03/10/2013,11/09/2013,successful,2730,2500,22,2013,Q2,0.092
3509,BELLYSTOCK - A Belly Dance & Music Tribute To Woodstock,dance,dance,25/07/2010,29/06/2010,successful,1000,1000,26,2010,Q2,0
3122,BE-LOVED,performances,dance,10/07/2015,10/06/2015,successful,1997.11,1862.11,30,2015,Q2,0.072498402
1767,Bend Barn Dance,dance,dance,10/02/2014,11/01/2014,failed,2,180,30,2014,Q2,NA
2917,"Berber: Dances of Depravity,Horror & Ecstacy ~ The Life and Times of Anita Berber",dance,dance,20/09/2010,21/08/2010,failed,2080.01,10000,30,2010,Q2,NA
2614,Berkshire Choreography Project,dance,dance,02/08/2014,02/07/2014,successful,3051,3000,31,2014,Q3,0.017
1214,Berkshire Choreography Project 2015,dance,dance,10/08/2015,15/07/2015,successful,3486,3000,26,2015,Q2,0.162
3459,Best dance hall in South Central Texas,performances,dance,16/08/2014,17/07/2014,failed,2,8000,30,2014,Q2,NA
3702,Beth Gill / Electric Midwife,dance,dance,14/05/2011,14/04/2011,successful,2080,2000,30,2011,Q2,0.04
1480,"Between Here and Now, a new dance work by Andee Scott",performances,dance,28/04/2016,15/04/2016,successful,3783,3500,13,2016,Q1,0.080857143
3453,Between the Lines,performances,dance,23/07/2015,22/06/2015,successful,5175,3500,31,2015,Q3,0.478571429
700,Between the Shadow and the Soul,dance,dance,10/09/2012,24/07/2012,successful,1000,1000,48,2012,Q4,0
1643,BEYOND THE MASK,dance,dance,25/02/2015,26/01/2015,failed,21,95000,30,2015,Q2,NA
2865,"Bhumi B. Patel presents ""Black Holes""",dance,dance,13/08/2017,06/07/2017,successful,1261,1200,38,2017,Q3,0.050833333
309,Big Dance 2014 - To The Edge,dance,dance,04/08/2014,19/07/2014,successful,1191.42,1100.67,16,2014,Q2,0.082449781
3372,Bigger Brighter More Pixels Please,dance,dance,15/03/2012,14/02/2012,failed,535.72,3000,30,2012,Q2,NA
635,Billy Joel Shirt,dance,dance,28/11/2014,18/11/2014,failed,0,200,10,2014,Q1,NA
3163,binbinFactory @ Joyce SoHo,dance,dance,01/02/2012,23/12/2011,successful,4712,3750,40,2011,Q3,0.256533333
1384,Bindler learns a new dance in Scotland,dance,dance,26/05/2010,25/02/2010,successful,1605,1500,90,2010,Q4,0.07
3262,"BIODANCE creates ""Anomaly"" for the Rochester Fringe Festival",dance,dance,07/09/2013,08/08/2013,successful,2352,2000,30,2013,Q2,0.176
2483,"Birth of Dance Country in Gales Ferry, Connecticut",dance,dance,01/05/2017,01/04/2017,successful,5020,5000,30,2017,Q2,0.004
3732,BIRTHRIGHT,performances,dance,22/05/2018,10/05/2018,successful,2884,2500,12,2018,Q1,0.1536
3825,BITEDOWN DANCE: Eating Daisies Premiere,performances,dance,12/06/2018,23/04/2018,successful,10005,10000,50,2018,Q4,5.00E-04
1120,BITONE FOLKS UGANDA,performances,dance,07/02/2016,08/01/2016,failed,78.32,4351.29,30,2016,Q2,NA
2984,Black Ice Dance Crew Video Project,performances,dance,14/04/2017,27/03/2017,failed,806,2500,18,2017,Q2,NA
621,Black Rose - Waheed Works 2012 Premiere,dance,dance,02/09/2012,02/08/2012,successful,1500,1500,31,2012,Q3,0
406,BLACK SWAN,performances,dance,15/03/2015,07/02/2015,successful,5001,5000,36,2015,Q3,2.00E-04
3930,Blackout & Gold Saints Second Line Parade,dance,dance,04/02/2019,30/01/2019,successful,12442,12000,5,2019,Q1,0.036833333
3893,BLAQ PRESENCE,dance,dance,25/08/2018,13/07/2018,successful,3652.5,3500,43,2018,Q3,0.043571429
3053,Blind,performances,dance,05/02/2016,12/01/2016,successful,51775.01,45000,24,2016,Q2,0.150555778
817,BLIP: Bringing Swing to Panama City and the Disabled,dance,dance,16/02/2013,08/01/2013,failed,5714.82,20000,39,2013,Q3,NA
2706,Block 1750 - A Community Center,spaces,dance,06/06/2014,07/05/2014,successful,13605.89,12000,30,2014,Q2,0.133824167
938,"Block Universe - Performance Art Festival, London",performances,dance,14/06/2015,21/05/2015,successful,8164.66,7919.16,24,2015,Q2,0.031000763
3700,Bloomsbury/It's Not Real,dance,dance,09/05/2012,09/04/2012,successful,2775,2500,30,2012,Q2,0.11
548,Bloowst windku Premiere!,dance,dance,13/04/2015,14/03/2015,successful,5789,5500,30,2015,Q2,0.052545455
2953,BLOW,performances,dance,14/01/2016,23/12/2015,failed,65.48,5457.03,22,2015,Q2,NA
397,BLOW MINDS,performances,dance,20/02/2016,20/01/2016,failed,61.63,13207.13,31,2016,Q3,NA
1503,Blue Moon/Red River,dance,dance,06/01/2014,13/11/2013,successful,4501,4350,54,2013,Q4,0.034712644
1428,BLUR- A Contemporary Dance Project,dance,dance,31/08/2012,01/08/2012,successful,2695,2500,30,2012,Q2,0.078
2574,"Blythe Barton Dance presents ""BODYlogue: Taking Space""",dance,dance,02/05/2014,21/03/2014,successful,12025,10000,42,2014,Q3,0.2025
3959,Boardtown Dance Studio Expansion & Renovation,spaces,dance,17/06/2018,16/05/2018,failed,4566,10000,32,2018,Q3,NA
3761,bob(v.): A Student Produced Multimedia Show,performances,dance,01/05/2018,18/03/2018,successful,3470,3000,44,2018,Q3,0.156666667
2286,Boca Ballet Project 2012 Calendar,dance,dance,16/10/2011,16/09/2011,failed,450,2500,30,2011,Q2,NA
3574,'BODIES and BEYOND' - Fall season and new work premiere,dance,dance,01/10/2013,10/09/2013,successful,3091,3000,21,2013,Q2,0.030333333
3288,Body Acceptance Dance Convention!!!,workshops,dance,17/04/2015,18/03/2015,failed,0,4000,30,2015,Q2,NA
1775,"Body as Event: Gender, Gesture, Perception",dance,dance,05/04/2012,06/03/2012,successful,1450,1300,30,2012,Q2,0.115384615
1683,BODY ELECTRIC FITNESS ON DEMAND WITH MARGARET RICHARD,dance,dance,27/09/2017,28/08/2017,successful,34856,32000,30,2017,Q2,0.08925
1867,Body Image Dance (Canceled),dance,dance,10/03/2015,24/01/2015,canceled,0,2355.9,45,2015,Q3,NA
1335,Body Politic: Reflections,dance,dance,06/03/2017,22/01/2017,successful,694.1,668.57,43,2017,Q3,0.038185979
1816,BODYART Dance's New York City Season Premiere,dance,dance,27/09/2012,12/09/2012,failed,490,2000,15,2012,Q1,NA
105,BODYART Funding Opportunity,dance,dance,09/12/2011,09/11/2011,successful,3110,3000,30,2011,Q2,0.036666667
