,name,sub_category,main_category,deadline,launched,status,pledged_usd,goal_usd,duration,year,quarter,profit
2967,- Daydream Girls Album -,graphic novels,comics,11/08/2015,16/07/2015,failed,196,1200,26,2015,Q2,NA
1558,-- kloon --,comics,comics,13/08/2013,10/07/2013,successful,37192.55,33600,34,2013,Q3,0.106921131
10630,! Bring Odessa a Comic Book/ Book Shop!,comics,comics,16/07/2017,17/05/2017,failed,3,15000,60,2017,Q4,NA
1737,""" concepting FERNEN lands"" art book.",comics,comics,06/04/2014,07/03/2014,failed,25,2000,30,2014,Q2,NA
11,""" The Patch, Organics """,comics,comics,23/12/2014,23/11/2014,failed,50,65000,30,2014,Q2,NA
5851,"""1888"" Victorian Horror Graphic Novel",comics,comics,24/05/2010,25/03/2010,successful,6928,6000,60,2010,Q4,0.154666667
2762,"""2084""ô  3D Graphic Novel App",comics,comics,10/10/2012,12/09/2012,failed,377,34000,28,2012,Q2,NA
9494,"""41"" A New Indie Comic by Bob Frantz",comics,comics,18/07/2010,02/06/2010,successful,2581,2000,46,2010,Q4,0.2905
5960,"""418"" Print Edition",graphic novels,comics,17/03/2016,24/02/2016,successful,1106,1000,22,2016,Q2,0.106
7411,"""A Cinderella Strory""",graphic novels,comics,01/03/2016,23/01/2016,failed,106,5000,38,2016,Q3,NA
6741,"""A Single Day And Night of Misfortune""-A Graphic Novel",graphic novels,comics,16/07/2014,19/06/2014,failed,90,3000,27,2014,Q2,NA
3798,"""ADVENTURES in HOTTIEWOOD""",comics,comics,12/04/2013,13/03/2013,failed,2186,34900,30,2013,Q2,NA
1317,"""All I Wanted To Do Was Take Over The World..."" Volume 1",graphic novels,comics,19/06/2015,20/05/2015,failed,211.88,1222.39,30,2015,Q2,NA
5785,"""AMERICAN DREAMS / MARVELOUS"" Dual Kickstarter",comic books,comics,22/08/2017,18/07/2017,successful,5619,4200,35,2017,Q3,0.337857143
1309,"""Amy in the Spring of 1990"" ( a true but short comic story)",comics,comics,16/11/2010,17/09/2010,successful,888,600,60,2010,Q4,0.48
3889,"""ANGELMAN AND ANGELWOMAN""~New Comic Book Grafic Novel~",comics,comics,01/10/2012,22/08/2012,failed,75,11500,40,2012,Q3,NA
7813,"""ANIMAL KINGDOM""",comics,comics,09/10/2012,09/09/2012,successful,2217,2000,30,2012,Q2,0.1085
2569,"""Anime News Nina!"" - The Complete Collection",comics,comics,17/01/2014,18/12/2013,successful,27740.86,7500,30,2013,Q2,2.698781333
2881,"""Annihilation Day"" (The Graphic Novel) By @4thWallPros",graphic novels,comics,26/11/2016,25/10/2016,failed,2521,5000,32,2016,Q3,NA
7796,"""Anyone But Virginia #5""- the VOLCANO GIRL comic!",comics,comics,04/04/2011,17/02/2011,successful,1027,720,46,2011,Q4,0.426388889
3280,"""Armor""",graphic novels,comics,06/08/2014,07/07/2014,failed,85,3000,30,2014,Q2,NA
3621,"""Ashes"" by Chris Bell and Bill Giancoli",comics,comics,23/12/2013,23/11/2013,successful,1003.56,700,30,2013,Q2,0.433657143
4212,"""Believer"" - An Indie Comic Mini-Series",comics,comics,20/02/2012,06/01/2012,failed,1661,5000,45,2012,Q3,NA
1398,"""BEN""  (Volume One, softcover, 110 pages)",comics,comics,27/10/2013,27/09/2013,successful,5781.15,5370.67,30,2013,Q2,0.076429943
3781,"""BLACK EYE"" The Comics Anthology of Dark Humor",anthologies,comics,04/03/2011,02/02/2011,successful,3054.02,2500,30,2011,Q2,0.221608
9318,"""BOUNDEAD"" Issue #1",comics,comics,06/03/2015,02/02/2015,successful,4049,2000,32,2015,Q3,1.0245
7399,"""Brain Donor Digest"" -1st Limited Edition Ashcan (minicomic)",comics,comics,16/10/2012,19/09/2012,failed,25,9995,27,2012,Q2,NA
9174,"""Broken Plot Device"" T-Shirt Preorders!",comics,comics,08/03/2012,16/02/2012,successful,6116.66,5000,21,2012,Q2,0.223332
2900,"""By and By"" Webcomic",webcomics,comics,09/03/2016,08/02/2016,failed,143,850,30,2016,Q2,NA
4506,"""Cap Waters, Tattooist"" Graphic Novel Series",comics,comics,04/05/2012,19/03/2012,failed,10,65000,46,2012,Q4,NA
5149,"""Cat Fight"" epic Elf magic fantasy adventure manga comic",comics,comics,30/03/2014,13/02/2014,canceled,0,3000,45,2014,Q3,NA
728,"""Charlie"" A Manga based on Norse Mythology",comic books,comics,28/09/2017,06/08/2017,failed,216,5902.98,53,2017,Q4,NA
7452,"""Comic Relief: The Art of Chris Copeland""",comics,comics,10/07/2013,10/06/2013,successful,15130,13500,30,2013,Q2,0.120740741
9169,"""Comics Forge Presents"" Supporting Indy Comics",comics,comics,27/05/2012,27/04/2012,failed,250,10000,30,2012,Q2,NA
4820,"""Crack Dog"" Graffic Novel",comics,comics,22/12/2010,23/09/2010,failed,0,7000,90,2010,Q4,NA
2877,"""Creek"" comic-strip's first compilation publication!!!",comics,comics,09/12/2011,09/11/2011,successful,2335,2000,30,2011,Q2,0.1675
12135,"""Crystal.klar"" Grafic Novel Comic Exjunkie Dominik Forster",graphic novels,comics,11/01/2019,12/12/2018,successful,7231.852451,3967.90758,30,2018,Q2,0.822585911
6955,"""dadoodlydude"" Productions (Cartooning Company)",comic books,comics,13/06/2016,14/04/2016,failed,120,10000,60,2016,Q4,NA
11571,"""Danger Cat"" #1",comic books,comics,01/12/2018,01/11/2018,successful,3968,3000,30,2018,Q2,0.322666667
1261,"""Dead Wizard's Society"" An epic of occult proportions.",comics,comics,29/11/2016,30/10/2016,failed,52,5000,30,2016,Q2,NA
6335,"""Death By A Thousand Paper Cuts""",comics,comics,16/09/2011,23/07/2011,failed,65,6000,55,2011,Q4,NA
5061,"""Devils & Damsels"" The Dark Art of F. Newton Burcham",anthologies,comics,03/10/2014,09/08/2014,successful,670,99,55,2014,Q4,5.767676768
6139,"""Dewey Delane in Weapon of Choice"" a Comedy Noir Comic",comics,comics,01/10/2012,07/08/2012,successful,2173,1500,55,2012,Q4,0.448666667
1980,"""Dimensions"" Manga Series",graphic novels,comics,14/07/2017,25/05/2017,canceled,57,2000,50,2017,Q4,NA
7812,"""Disdain: Rise of Humanity Corporation"" Comic Con journey",comics,comics,19/06/2011,15/04/2011,failed,1093,6400,65,2011,Q4,NA
7260,"""Drink More Water"" a comic journal by Chris Monday",comics,comics,12/10/2011,13/08/2011,successful,5618.91,5341,60,2011,Q4,0.052033327
3658,"""EARTHWARD"" - Join the search!",comics,comics,17/02/2013,18/01/2013,successful,40553.51,30000,30,2013,Q2,0.351783667
4941,"""Elements Of Light"" Comic",comics,comics,16/08/2013,02/07/2013,failed,834,3000,45,2013,Q3,NA
12607,"""Epic life moments"" particular girls meet unique guys",anthologies,comics,20/07/2018,21/05/2018,failed,1.17881435,1700.53182,60,2018,Q4,NA
12436,"""Ev'nin', Blues"" Limited First Edition Graphic Novel",graphic novels,comics,03/03/2018,01/02/2018,failed,1130,15000,30,2018,Q2,NA
11194,"""Existir es de nacos"" un libro de ChangosPerros",anthologies,comics,17/01/2019,18/12/2018,successful,2506.997687,2081.3712,30,2018,Q2,0.204493311
10025,"""Extravagant Traveler"" Issue #1",comics,comics,29/08/2012,30/07/2012,successful,961.75,750,30,2012,Q2,0.282333333
10826,"""FOR MOLLY"" A Modern Fantasy Webcomic by Gabe Cheng",webcomics,comics,12/05/2018,16/04/2018,successful,9876,9500,26,2018,Q2,0.039578947
12562,"""FOR MOLLY"" Chapter 2 - A Webcomic by Gabe Cheng",webcomics,comics,24/11/2018,29/10/2018,failed,5016,8000,26,2018,Q2,NA
7742,"""FORESIGHT the beginning"" a graphic novel by Rick L. Winters",comics,comics,07/12/2010,07/11/2010,failed,35,3500,30,2010,Q2,NA
12043,"""Fu cos√<U+0083>¬¨ che nacque il cielo Episodio 0- Venerd√<U+0083>¬¨"" Manga",comic books,comics,20/08/2018,21/06/2018,successful,597.2664654,564.00943,60,2018,Q4,0.058965389
5688,"""Fujoshi Trapped in a Seme's Perfect Body 2"" Yaoi / BL Manga",graphic novels,comics,15/12/2016,15/11/2016,successful,17825,10000,30,2016,Q2,0.7825
3754,"""Fujoshi Trapped in a Seme's Perfect Body 3"" Yaoi / BL Manga",graphic novels,comics,04/05/2017,04/04/2017,successful,14288,10000,30,2017,Q2,0.4288
6767,"""Fujoshi Trapped in a Seme's Perfect Body 4"" Yaoi Gay Manga",graphic novels,comics,01/11/2017,19/09/2017,successful,16187,15000,43,2017,Q3,0.079133333
1028,"""Fujoshi Trapped in a Seme's Perfect Body"" BL / Yaoi Manga !",webcomics,comics,17/07/2017,10/07/2017,successful,4693,2000,7,2017,Q1,1.3465
2226,"""Fujoshi Trapped in a Seme's Perfect Body"" Yaoi / BL Manga !",graphic novels,comics,22/04/2016,23/03/2016,successful,14052,5000,30,2016,Q2,1.8104
4703,"""Gay""ry Tales - A Comic of Gay Fairy Tales",comics,comics,30/06/2011,01/05/2011,failed,20,25400,60,2011,Q4,NA
7455,"""Gears & Bones Vol. 1""  144 page trade",graphic novels,comics,26/02/2016,27/01/2016,failed,4861,9000,30,2016,Q2,NA
4292,"""GEARS"" The comic book by Chris Bell and Bill Giancoli",comics,comics,08/04/2013,08/03/2013,successful,1695,800,31,2013,Q3,1.11875
967,"""Georgia and Nathan"" Graphic Novel",graphic novels,comics,16/03/2015,15/01/2015,failed,0,50000,60,2015,Q4,NA
8559,"""Georgia and Nathan"" Graphic Novel (Canceled)",comics,comics,14/03/2015,13/01/2015,canceled,0,15000,60,2015,Q4,NA
7439,"""Guinea Something Good"" printed collection of comic strips",comics,comics,12/08/2011,28/06/2011,successful,1040,500,45,2011,Q3,1.08
7535,"""H@ZE"": An action-based Graphic Novel by a sleepy bear",graphic novels,comics,30/06/2017,31/05/2017,failed,177,7000,30,2017,Q2,NA
1124,"""Hardened"" Graphic Novel Softcover and Hardcover",comics,comics,13/02/2013,08/01/2013,failed,146,27500,36,2013,Q3,NA
7132,"""Hardened"" Graphic Novel Softcover and Hardcover (Canceled)",comics,comics,08/01/2013,05/01/2013,canceled,0,27500,3,2013,Q1,NA
10509,"""Help us print the next 7 volumes of Misfile!""",comics,comics,14/05/2014,14/04/2014,successful,40722.07,20000,30,2014,Q2,1.0361035
8600,"""HIDE"" - A Graphic Novel Of Adolescent Horror",comics,comics,16/11/2012,17/10/2012,successful,7108,6000,30,2012,Q2,0.184666667
6490,"""House Party"" - a graphic novel",comics,comics,23/04/2014,20/03/2014,successful,8797.67,2773.44,34,2014,Q3,2.172114774
4416,"""How I Learned to Live Forever."" A Lion's Teeth collection.",comics,comics,11/04/2014,12/03/2014,successful,2419.69,800,30,2014,Q2,2.0246125
4001,"""How I Spent My Summer Invasion"" an All-Ages Graphic Novel",comics,comics,26/07/2013,14/06/2013,successful,2391,2000,42,2013,Q3,0.1955
9505,"""How to create your own Comic Book"" Workbook and 6 DVDVideos",comics,comics,01/01/2013,05/12/2012,failed,435,4000,27,2012,Q2,NA
4672,"""I Dared to Call Him Father"" Graphic Novel Production",comics,comics,05/01/2014,06/12/2013,failed,1948,8000,30,2013,Q2,NA
5223,"""If Deadpool,Spawn&Logan Comics had a love child;S.T is it!""",comic books,comics,18/05/2016,18/04/2016,successful,3975.76,3787.82,30,2016,Q2,0.04961693
1734,"""If... Zombies"" - Part 1 - Graphic Novel",comics,comics,05/05/2014,26/03/2014,failed,698,9000,40,2014,Q3,NA
5281,"""Immanuel: God with Us"" The Comic Book",comic books,comics,05/05/2017,10/03/2017,successful,3068,500,56,2017,Q4,5.136
1508,"""Impossible Watcher"". Graphic novel & PhD research thesis.",graphic novels,comics,18/03/2017,16/02/2017,canceled,66.13,6862.3,30,2017,Q2,NA
5420,"""Incursion Comics""-Houstons First Comic Book Truck",comic books,comics,02/06/2016,03/05/2016,failed,101,5000,30,2016,Q2,NA
2039,"""Insert Title Here"" a 24 hour comic day comic",comics,comics,02/10/2016,01/10/2016,successful,49,20,1,2016,Q1,1.45
9822,"""Into the Shadow"" mini graphic novel",comics,comics,06/07/2010,20/04/2010,successful,2508,2000,77,2010,Q4,0.254
1701,"""ISNESS"" A PHOTO GRAPHIC NOVEL",comics,comics,28/08/2010,13/06/2010,successful,7078,6750,76,2010,Q4,0.048592593
1503,"""JACQ"" : Help me launch my girlfriends career - AS AN ACTION HERO!",comics,comics,11/08/2010,10/07/2010,failed,35,10000,32,2010,Q3,NA
1092,"""John Rambit: Merc for hire!""",comics,comics,25/09/2011,26/08/2011,failed,0,5000,30,2011,Q2,NA
8134,"""Jordan and Julie"" Issue #2",comics,comics,19/06/2011,20/05/2011,failed,10,100,30,2011,Q2,NA
4115,"""Judas Breed - The Awakening""",comic books,comics,06/10/2014,01/09/2014,successful,3352,3000,35,2014,Q3,0.117333333
2676,"""Judas Breed - The Awakening""  Issue #1 & #2 (Canceled)",graphic novels,comics,16/09/2014,12/08/2014,canceled,140,6651,35,2014,Q3,NA
2077,"""Killers"" Webcomic inspired by the music of The Killers",webcomics,comics,30/10/2017,30/09/2017,failed,72,1000,30,2017,Q2,NA
12097,"""Kleiner Trottel, Axolotl"" - Das Buch!",comic books,comics,27/11/2018,28/10/2018,successful,7446.125739,5527.292414,30,2018,Q2,0.347156108
5413,"""Last Unicorn"" Melvin Plush",comics,comics,15/04/2016,16/03/2016,failed,2076,4500,30,2016,Q2,NA
3266,"""Lazerman: This Man, This Lazer!"" Trade Paperback",comics,comics,03/11/2012,28/09/2012,successful,6827,6500,36,2012,Q3,0.050307692
8115,"""Legacy of Darkness"", Sequel to Star Wars:Threads of Destiny",comic books,comics,26/10/2017,26/09/2017,successful,6235.91,2978.99,30,2017,Q2,1.093296721
5021,"""Lets get Ripped!!""- Emma Caulfield's Victorian Age.",comics,comics,28/08/2011,18/07/2011,successful,21212.37,7000,41,2011,Q3,2.030338571
862,"""Letting the Butterflies Go,"" a comic book memoir",graphic novels,comics,25/09/2014,11/09/2014,failed,821,9000,14,2014,Q1,NA
10542,"""Lie Back and Think of the Blender:"" A TNAOQV collection",comics,comics,25/07/2012,25/06/2012,successful,449,374,30,2012,Q2,0.200534759
12397,"""Lish VR"" App - A 360√<U+0082>¬∫ Immersive Graphic Novel",graphic novels,comics,30/05/2018,30/04/2018,failed,231.537311,34431.2343,30,2018,Q2,NA
1861,"""Live Free or Die"" Anti-Drug Comic Book",comics,comics,14/10/2014,18/08/2014,failed,22,1000,57,2014,Q4,NA
174,"""Locksmith"" An Action/Mystery Graphic Novel",comics,comics,03/07/2011,04/04/2011,failed,156,1200,90,2011,Q4,NA
9476,"""Lovecraft P.I."" a Script to Comic Supernatural Noir",comics,comics,31/10/2013,27/09/2013,failed,4923,30000,34,2013,Q3,NA
3578,"""Lovecraft P.I."" A Three Issue Limited Comic Series",comic books,comics,05/12/2015,18/10/2015,successful,12323,10000,48,2015,Q4,0.2323
6915,"""Lucky"" will be the graphic novel adaptation",comics,comics,31/05/2014,01/05/2014,failed,20,7500,30,2014,Q2,NA
827,"""Lycan""",graphic novels,comics,01/05/2016,28/03/2016,failed,29,43575,34,2016,Q3,NA
6206,"""Lycan"" the Graphic Novel",graphic novels,comics,02/07/2016,03/05/2016,failed,100,43757,60,2016,Q4,NA
1991,"""Magnificent Mike"" Children comic series, 7 book series",comics,comics,25/11/2013,11/10/2013,failed,0,30000,45,2013,Q3,NA
8407,"""Man Bites Man"" Graphic Novel",graphic novels,comics,09/04/2016,09/02/2016,failed,216,5500,60,2016,Q4,NA
7468,"""Man Made Monster"" - a new comic project celebrating classic monster horror.",comics,comics,23/11/2010,18/09/2010,successful,6527,6500,66,2010,Q4,0.004153846
8558,"""Mandi"" Issue #1",comic books,comics,02/04/2015,16/02/2015,successful,2822,2500,45,2015,Q3,0.1288
9004,"""Maximus Jones"" Short Story Comic Book",comics,comics,01/07/2011,02/05/2011,failed,112,550,60,2011,Q4,NA
11731,"""Midwinter"" Issue 7",comic books,comics,09/04/2018,10/03/2018,successful,8802,8300,30,2018,Q2,0.060481928
1347,"""Midwinter"" Volume 1",comics,comics,07/04/2014,08/03/2014,successful,6024.93,5000,30,2014,Q2,0.204986
2655,"""Mimps"" A Horror Graphic Novel by Author Edward Holsclaw II",graphic novels,comics,02/10/2017,30/08/2017,failed,252,6000,33,2017,Q3,NA
5755,"""MindWarp Battalion: RetCon Unit One"" (Canceled)",comics,comics,04/10/2015,08/08/2015,canceled,0,2000,57,2015,Q4,NA
10674,"""MISFILE"" Print Run",webcomics,comics,15/05/2018,15/04/2018,successful,24444,20000,30,2018,Q2,0.2222
241,"""My Friend, Death"" Graphic Novel",comics,comics,12/07/2011,12/06/2011,failed,95,1000,30,2011,Q2,NA
3713,"""My Gal, the Zombie"" Graphic Novel & Soundtrack",comics,comics,14/12/2013,13/11/2013,successful,1798,1500,31,2013,Q3,0.198666667
5069,"""My Teenage Daughter and The Apocalypse""",comic books,comics,16/08/2014,10/07/2014,successful,341,300,37,2014,Q3,0.136666667
6540,"""Narasimha, the annihilator of evil"" graphic novel",comics,comics,29/11/2012,29/10/2012,failed,2799,6000,31,2012,Q3,NA
3803,"""Nazareth Tango"" - Taggbook",comics,comics,30/04/2011,28/02/2011,failed,135,9000,61,2011,Q4,NA
1584,"""Night Wolf"" Comic Book Project (Issues 1 - 3)",comics,comics,31/05/2016,01/04/2016,failed,5064,20000,60,2016,Q4,NA
9749,"""No Enemy, But Peace"" graphic novel",comics,comics,01/08/2012,06/07/2012,successful,3946,3600,26,2012,Q2,0.096111111
3445,"""NOBODY""",comics,comics,20/04/2012,22/03/2012,failed,91,200,29,2012,Q2,NA
6415,"""Not Forgotten"" A Public Domain Superhero Anthology!",anthologies,comics,09/03/2017,07/02/2017,successful,27005,25000,30,2017,Q2,0.0802
5564,"""NYGHTFALL"" Graphic Novel",comics,comics,03/06/2012,04/04/2012,failed,220,94700,60,2012,Q4,NA
8313,"""Oh Goodie! Vol. 2: Working Man""",comics,comics,24/01/2012,30/11/2011,failed,435,2000,55,2011,Q4,NA
7507,"""Oh Goodie! Vol.2: Working Man"" Pre-Orders",comics,comics,20/03/2012,17/02/2012,successful,1030,500,32,2012,Q3,1.06
7977,"""Oh Snap!"" Issue 1 - Indie Comic by Ground Up Studios",comics,comics,31/10/2011,01/09/2011,successful,1025,900,60,2011,Q4,0.138888889
8392,"""Old Man & The Talking Dog""",comics,comics,25/11/2013,14/10/2013,failed,1485,10000,42,2013,Q3,NA
5347,"""One Night Stand"" mini-comic and casual encounters with comic book retailers",comics,comics,05/11/2009,18/09/2009,successful,1200,500,48,2009,Q4,1.4
2374,"""ONE"" (Canceled)",comics,comics,30/11/2013,02/10/2013,canceled,40,8000,59,2013,Q4,NA
6359,"""Opposite Forces"" comic trade paperback",comics,comics,18/03/2013,16/02/2013,successful,13611,12000,30,2013,Q2,0.13425
8898,"""ORIGINS OF THE ASANIVERSE""",graphic novels,comics,07/10/2016,07/09/2016,failed,132,45000,30,2016,Q2,NA
11874,"""PAPI""",comic books,comics,12/09/2018,13/08/2018,successful,3518.996728,3091.596,30,2018,Q2,0.138245983
8807,"""Partagas: Los Ultimos DÌas de la Dictadura"" Un Comic Punk",graphic novels,comics,24/05/2017,25/03/2017,successful,5299,4500,60,2017,Q4,0.177555556
1307,"""Pecos Bill #2"" The second installment to Pecos Bill comics",comics,comics,08/05/2013,08/04/2013,successful,775,600,30,2013,Q2,0.291666667
6994,"""Pecos Bill #3"" How Pecos Bill Invented S'mores & More Tales",comics,comics,09/03/2014,07/02/2014,successful,982,700,30,2014,Q2,0.402857143
3003,"""Pop Art Show"" mini-mag",comics,comics,06/02/2011,07/01/2011,failed,53,2300,30,2011,Q2,NA
5710,"""Power Rangers Legend of the Dragon""",webcomics,comics,05/09/2014,06/08/2014,failed,100,500,30,2014,Q2,NA
8090,"""Prairie City Response"" Issue 2!",comics,comics,01/07/2015,01/06/2015,successful,3452,3450,30,2015,Q2,0.00057971
667,"""Prairie City Response"": Issue #1!",comics,comics,31/05/2012,01/05/2012,successful,2799,2700,30,2012,Q2,0.036666667
9177,"""Prolific Poet"" - Songs and Poetry Illustrated",comics,comics,28/09/2011,29/08/2011,failed,245,3000,30,2011,Q2,NA
3217,"""Ramone Cologne: A Skunk's Tale"" - all-ages comic book/children's book (Canceled)",comics,comics,05/11/2010,06/10/2010,canceled,350,1500,30,2010,Q2,NA
9375,"""Reality not Included"" Comic Anthology",comics,comics,14/10/2012,14/09/2012,successful,11082,8000,30,2012,Q2,0.38525
601,"""Return to Snakeland"" Limited Edition Graphic Novel",graphic novels,comics,31/10/2017,02/10/2017,successful,2240.66,1500,29,2017,Q2,0.493773333
4302,"""Rio Sangre"" - A Graphic Novel",comics,comics,19/06/2013,20/05/2013,successful,8000,8000,30,2013,Q2,0
8338,"""Robin Hood: Eons Edge #1"" A Cyberpunk Robin Hood Comic Book",comic books,comics,01/06/2017,12/05/2017,successful,4149,3000,20,2017,Q2,0.383
3499,"""RomeoXJulien 2: The Lovers"" Graphic Novel - NYCC or Bust!",graphic novels,comics,31/07/2016,09/07/2016,failed,2310,4500,22,2016,Q2,NA
10515,"""Roots of Addiction"" a Graphic Novella",graphic novels,comics,15/05/2015,15/04/2015,failed,245,15000,30,2015,Q2,NA
7549,"""Run"" an independent Comic book",comics,comics,19/07/2011,19/06/2011,failed,0,1500,30,2011,Q2,NA
1154,"""Sails of Blood"": The Pirate/Vampire/Zombie Graphic Novel",comics,comics,07/08/2011,27/05/2011,canceled,1520,6300,72,2011,Q4,NA
9402,"""Samuel"" The launch title for a lager universe of work",graphic novels,comics,11/10/2017,11/09/2017,failed,375,5000,30,2017,Q2,NA
9635,"""Santa vs Dracula!"" Full Color, 175 Page, Graphic Novel",comics,comics,28/11/2011,27/10/2011,successful,10112,9500,32,2011,Q3,0.064421053
11258,"""Scared by the Bell"" issue #3 by Dylan Campbell",comic books,comics,28/06/2018,29/05/2018,successful,743,399,30,2018,Q2,0.862155388
6967,"""School of World"" book printing",comics,comics,01/09/2011,02/08/2011,successful,503.01,300,30,2011,Q2,0.6767
11779,"""Seeress #1: Reckless""",comic books,comics,16/11/2018,31/10/2018,successful,5384,1500,16,2018,Q2,2.589333333
8842,"""Shadow Vegas"" a Photo-Graphic Novel",comic books,comics,15/05/2016,13/04/2016,successful,7980.03,6170.42,32,2016,Q3,0.293271771
8907,"""Shaneequa & L.A.D.I. Squad"" CANCELLED!!!!!! (Canceled)",comics,comics,02/01/2014,14/12/2013,canceled,40,3500,19,2013,Q2,NA
4683,"""Sideshow"" Sketchbook",comics,comics,16/01/2013,16/12/2012,successful,705,500,31,2012,Q3,0.41
5665,"""Slave: the Depths"", a sequel to the graphic novel ""Slave""",comics,comics,19/09/2013,05/08/2013,failed,2196,6000,45,2013,Q3,NA
4252,"""So Super Duper"" & ""Reignbow & Dee-Va"" Trade Collections!",comics,comics,31/05/2012,01/05/2012,successful,3495,2500,30,2012,Q2,0.398
5078,"""So, How Did All The Damn Scientists Die?"" by Scott Bateman",comics,comics,18/06/2011,19/05/2011,successful,958.53,440,30,2011,Q2,1.178477273
10224,"""Space Pussy"" Vinyl Toy Production",comics,comics,04/06/2010,06/03/2010,failed,5867,15000,90,2010,Q4,NA
6000,"""Stairs Appear in a Hole Outside of Town"" -- Stretch Goals!",comics,comics,24/11/2014,25/10/2014,successful,2625,500,30,2014,Q2,4.25
10459,"""Stickman Symphony"" a book of comics by 12-year old Lucas M.",comics,comics,28/06/2013,29/05/2013,successful,1737,1500,30,2013,Q2,0.158
2662,"""Stoner Joe the Bunny""",comics,comics,07/05/2012,28/03/2012,failed,30,5000,40,2012,Q3,NA
1566,"""Stringy and Mopy"" - A Webcomic by MegaRdaniels",webcomics,comics,14/07/2017,14/06/2017,failed,41,600,30,2017,Q2,NA
8199,"""Stuffed A Bear's Story"" Graphic Novel (Canceled)",comics,comics,12/04/2013,13/03/2013,canceled,0,2700,30,2013,Q2,NA
6009,"""SUPER DYSLALIA"" United, we can break the cruelty!",comic books,comics,11/10/2014,12/08/2014,failed,201,8000,60,2014,Q4,NA
5230,"""Supervamp"" Graphic Novel (Canceled)",comics,comics,25/04/2013,26/03/2013,canceled,185,2100,30,2013,Q2,NA
3945,"""Sweet Boy"" Yaoi / Gay Manga Graphic Novel !",graphic novels,comics,28/07/2017,21/07/2017,successful,5595,5000,7,2017,Q1,0.119
3179,"""Sydney Zombie Apocalypse"" by Silver Fox Comics",graphic novels,comics,15/06/2015,01/06/2015,successful,2326.16,1935.88,14,2015,Q1,0.201603405
9126,"""Tales of the Interverse Faire; Da Guv""",comics,comics,26/08/2012,31/07/2012,failed,100,150000,26,2012,Q2,NA
4670,"""Tales of the Wolfman"" Anthology",comics,comics,16/05/2014,16/04/2014,failed,3115,5000,30,2014,Q2,NA
10278,"""Tales"" Comic - Fairytale Shortstory Collection",webcomics,comics,31/01/2017,01/01/2017,failed,645.54,1288.92,30,2017,Q2,NA
9454,"""Tart Vol 1 Adrift"" Invades New York Comic Con!",comics,comics,01/10/2013,03/09/2013,successful,7700.45,3000,28,2013,Q2,1.566816667
2277,"""THAT WHICH LURKS"" a Japanese horror graphic novel.",graphic novels,comics,08/03/2017,11/01/2017,failed,820,8.00E+05,56,2017,Q4,NA
362,"""The Adventures of Zee"" Issue 2",comic books,comics,08/09/2014,02/08/2014,successful,625,350,37,2014,Q3,0.785714286
1710,"""The Awakened"" Graphic Novel",comics,comics,05/02/2013,07/12/2012,failed,20,25000,60,2012,Q4,NA
7144,"""The Bends: One Shot"" First Printing",comics,comics,11/09/2012,13/07/2012,successful,735,650,60,2012,Q4,0.130769231
7640,"""The Big Year"" Journal Comic",graphic novels,comics,23/03/2017,21/02/2017,successful,1415,1200,30,2017,Q2,0.179166667
8325,"""The Book of Joshua""",webcomics,comics,12/04/2016,12/02/2016,failed,272,3000,60,2016,Q4,NA
930,"""The Book of Sam"" Book One Graphic Novel",comics,comics,09/02/2017,10/01/2017,failed,111,300,30,2017,Q2,NA
4453,"""The Chairs' Hiatus"" Special Hardback Two Color Edition",graphic novels,comics,21/08/2014,21/07/2014,successful,7951.32,4600,31,2014,Q3,0.728547826
6255,"""The Dawning"" Issue #1",comic books,comics,27/03/2016,26/02/2016,failed,224,1500,30,2016,Q2,NA
2729,"""The Dot"": A Supehero Action Comedy Mini-Series",comics,comics,25/06/2012,25/05/2012,successful,1710,600,31,2012,Q3,1.85
5154,"""The Draconis Project"" Book 2",comics,comics,02/04/2015,01/02/2015,successful,1076,1000,60,2015,Q4,0.076
9753,"""The Dweores"" robot book by John Ottinger, Art Center Alum",comics,comics,07/06/2013,02/05/2013,failed,1223,7000,36,2013,Q3,NA
9884,"""The Frozen Chosin""- Graphic Novel and 3D Animation Project",comics,comics,17/10/2013,20/09/2013,canceled,714,5000,27,2013,Q2,NA
10194,"""The Grand Exploration"" (Canceled)",comics,comics,21/08/2011,29/07/2011,canceled,45,2000,23,2011,Q2,NA
5297,"""The Great Vintage Comic Book Poster""",comics,comics,12/06/2012,29/05/2012,failed,82,1250,14,2012,Q1,NA
9304,"""The Mighty, Mighty Maomi""",comics,comics,26/09/2012,22/08/2012,failed,85,3000,35,2012,Q3,NA
2363,"""The Package"", an Original Crime Graphic Novel",comics,comics,05/08/2011,06/07/2011,successful,5673.28,4800,30,2011,Q2,0.181933333
12187,"""The Pipers"" Graphic Novel",graphic novels,comics,25/01/2019,11/12/2018,successful,16969.33,4800,45,2018,Q3,2.535277083
6856,"""The Pole"" Manga by Ame Shiro (Canceled)",comics,comics,13/09/2012,14/08/2012,canceled,6,3000,30,2012,Q2,NA
1476,"""The Records of Genshu"" - The Award Winning Manga",graphic novels,comics,27/05/2015,27/04/2015,failed,1632,3000,30,2015,Q2,NA
1940,"""THE SEVEN"" GRAPHIC NOVEL",comics,comics,21/11/2016,19/10/2016,failed,3,3000,33,2016,Q3,NA
